"globaleventid","day","monthyear","year","fractiondate","actor1code","actor1name","actor1countrycode","actor1knowngroupcode","actor1ethniccode","actor1religion1code","actor1religion2code","actor1type1code","actor1type2code","actor1type3code","actor2code","actor2name","actor2countrycode","actor2knowngroupcode","actor2ethniccode","actor2religion1code","actor2religion2code","actor2type1code","actor2type2code","actor2type3code","isrootevent","eventcode","eventbasecode","eventrootcode","quadclass","goldsteinscale","nummentions","numsources","numarticles","avgtone","actor1geo_type","actor1geo_fullname","actor1geo_countrycode","actor1geo_adm1code","actor1geo_lat","actor1geo_long","actor1geo_featureid","actor2geo_type","actor2geo_fullname","actor2geo_countrycode","actor2geo_adm1code","actor2geo_lat","actor2geo_long","actor2geo_featureid","actiongeo_type","actiongeo_fullname","actiongeo_countrycode","actiongeo_adm1code","actiongeo_lat","actiongeo_long","actiongeo_featureid","dateadded","sourceurl"
"326215049","20141202","201412","2014","2014.9095","GOV","PRESIDENT","","","","","","GOV","","","CZE","BRNO","CZE","","","","","","","",,"1411","141","14","3","-6.5","2","1","2","1.2195122","4","Prague, Praha, Hlavníesto, Czech Republic","EZ","EZ52","50.0833","14.4667","-553173","4","Prague, Praha, Hlavníesto, Czech Republic","EZ","EZ52","50.0833","14.4667","-553173","4","Prague, Praha, Hlavníesto, Czech Republic","EZ","EZ52","50.0833","14.4667","-553173","20141202","http://radio.cz/en/section/news/thirteen-injured-in-accident-involving-school-bus"
"505366797","20160125","201601","2016","2016.0685","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-1.459854","4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","20160125","http://eng.tpp-inform.ru/news/7135.html"
"505392375","20160125","201601","2016","2016.0685","HTI","HAITI","HTI","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-3.8539553","1","Haiti","HA","HA","19.0","-72.4167",,"1","Haiti","HA","HA","19.0","-72.4167",,"1","Haiti","HA","HA","19.0","-72.4167",,"20160125","http://www.caribbean360.com/news/un-concerned-at-postponement-of-haiti-polls"
"505395835","20160125","201601","2016","2016.0685","HTI","HAITI","HTI","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","-11.0","4","Petionville, Ouest, Haiti","HA","HA11","18.5125","-72.2853","-69707","4","Port-Au-Prince, Ouest, Haiti","HA","HA11","18.5392","-72.335","-70311","4","Port-Au-Prince, Ouest, Haiti","HA","HA11","18.5392","-72.335","-70311","20160125","http://www.janes.com/article/57429/violent-risks-intelligence-bulletin-25-january-2016"
"505395836","20160125","201601","2016","2016.0685","HTI","HAITI","HTI","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-11.0","4","Petionville, Ouest, Haiti","HA","HA11","18.5125","-72.2853","-69707","4","Caracas, Distrito Federal, Venezuela","VE","VE25","10.5","-66.9167","-938457","4","Caracas, Distrito Federal, Venezuela","VE","VE25","10.5","-66.9167","-938457","20160125","http://www.janes.com/article/57429/violent-risks-intelligence-bulletin-25-january-2016"
"493647790","20151212","201512","2015","2015.937","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","-7.073955","1","Syria","SY","SY","35.0","38.0",,"1","Syria","SY","SY","35.0","38.0",,"1","Syria","SY","SY","35.0","38.0",,"20151212","http://freerepublic.com/focus/f-news/3371751/posts"
"115284963","20110208","201102","2011","2011.1041","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","1","1","1","7.412791","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130203",
"115284964","20110208","201102","2011","2011.1041","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","3","1","3","7.412791","1","United States","US","US","38.0","-97.0","0","1","United States","US","US","38.0","-97.0","0","1","United States","US","US","38.0","-97.0","0","20130203",
"115337226","20110209","201102","2011","2011.1068","EGY","EGYPT","EGY","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","5.1003346","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130203",
"115337228","20110209","201102","2011","2011.1068","EGY","EGYPT","EGY","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","1","1","1","5.1003346","1","Tunisia","TS","TS","34.0","9.0","0","1","Tunisia","TS","TS","34.0","9.0","0","1","Tunisia","TS","TS","34.0","9.0","0","20130203",
"115349755","20110209","201102","2011","2011.1068","GOVOPP","GOVERNMENT","","","","","","GOV","OPP","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","1.8099548","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130203",
"115381249","20110209","201102","2011","2011.1068","TUN","TUNIS","TUN","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","7","1","1","5.1378446","4","Suez Canal, As Suways, Egypt","EG","EG15","29.9314","32.5628","-303685","4","Suez Canal, As Suways, Egypt","EG","EG15","29.9314","32.5628","-303685","4","Suez Canal, As Suways, Egypt","EG","EG15","29.9314","32.5628","-303685","20130203",
"115381407","20110209","201102","2011","2011.1068","TUNGOV","TUNISIA","TUN","","","","","GOV","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","3","1","3","5.1003346","1","Tunisia","TS","TS","34.0","9.0","0","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","4","Cairo, Al Qahirah, Egypt","EG","EG11","30.05","31.25","-290692","20130203",
"115381408","20110209","201102","2011","2011.1068","TUNGOV","TUNISIA","TUN","","","","","GOV","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","1","1","1","5.1003346","1","Tunisia","TS","TS","34.0","9.0","0","1","Tunisia","TS","TS","34.0","9.0","0","1","Tunisia","TS","TS","34.0","9.0","0","20130203",
"331810588","20150114","201501","2015","2015.0385","EDU","STUDENT","","","","","","EDU","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","5","1","5","0.26595744","4","Cocula, Jalisco, Mexico","MX","MX14","20.3833","-103.833","-1658338","4","Cocula, Jalisco, Mexico","MX","MX14","20.3833","-103.833","-1658338","4","Cocula, Jalisco, Mexico","MX","MX14","20.3833","-103.833","-1658338","20150114","http://www.ibtimes.com/mexico-missing-students-arrest-warrant-issued-against-former-iguala-mayor-jose-luis-1783014"
"602662104","20161126","201611","2016","2016.8932","KOR","S KOREA","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","16","3","16","-6.123136","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161126","https://www.ghanastar.com/international/s-korea-braces-for-largest-protests-against-president/"
"602705088","20161126","201611","2016","2016.8932","KOR","SEOUL","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-3.1161473","4","Grand Anse, Nippes, Haiti","HA","HA15","18.5667","-73.65","-64102","4","Grand Anse, Nippes, Haiti","HA","HA15","18.5667","-73.65","-64102","4","Grand Anse, Nippes, Haiti","HA","HA15","18.5667","-73.65","-64102","20161126","http://www.haitisun.com/index.php/sid/249701061"
"602705089","20161126","201611","2016","2016.8932","KOR","SEOUL","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-3.1161473","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Grand Anse, Nippes, Haiti","HA","HA15","18.5667","-73.65","-64102","4","Grand Anse, Nippes, Haiti","HA","HA15","18.5667","-73.65","-64102","20161126","http://www.haitisun.com/index.php/sid/249701061"
"602710362","20161126","201611","2016","2016.8932","KOR","SEOUL","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","-5.6390977","4","Pyongyang, P'yongyang-si, North Korea","KN","KN12","39.0194","125.755","-183459","4","Pyongyang, P'yongyang-si, North Korea","KN","KN12","39.0194","125.755","-183459","4","Pyongyang, P'yongyang-si, North Korea","KN","KN12","39.0194","125.755","-183459","20161126","http://www.northkoreatimes.com/index.php/sid/249701061"
"602710363","20161126","201611","2016","2016.8932","KOR","SEOUL","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-5.6390977","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Pyongyang, P'yongyang-si, North Korea","KN","KN12","39.0194","125.755","-183459","4","Pyongyang, P'yongyang-si, North Korea","KN","KN12","39.0194","125.755","-183459","20161126","http://www.northkoreatimes.com/index.php/sid/249701061"
"602725954","20161126","201611","2016","2016.8932","KOR","SOUTH KOREAN","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","106","11","106","-7.0003963","4","Sewol, Kyongsang-bukto, South Korea","KS","KS14","36.2014","128.298","105021","4","Sewol, Kyongsang-bukto, South Korea","KS","KS14","36.2014","128.298","105021","4","Sewol, Kyongsang-bukto, South Korea","KS","KS14","36.2014","128.298","105021","20161126","http://www.kpax.com/story/33796596/fresh-south-korean-protests-demand-president-parks-resignation"
"602740139","20161126","201611","2016","2016.8932","KOR","SEOUL","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-2.417962","4","Ilorin, Kwara, Nigeria","NI","NI30","8.5","4.55","-2012174","4","Ilorin, Kwara, Nigeria","NI","NI30","8.5","4.55","-2012174","4","Ilorin, Kwara, Nigeria","NI","NI30","8.5","4.55","-2012174","20161126","http://www.zimbabwestar.com/index.php/sid/249701061"
"602740140","20161126","201611","2016","2016.8932","KOR","SEOUL","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-2.417962","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","1","Zimbabwe","ZI","ZI","-20.0","30.0",,"1","Zimbabwe","ZI","ZI","-20.0","30.0",,"20161126","http://www.zimbabwestar.com/index.php/sid/249701061"
"602796652","20161126","201611","2016","2016.8932","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","10","1","10","-2.9017856","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","0","","","",,,,"4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161126","http://mwcnews.net/news/asia-pacfic/62364-south-korean-scandal-hit-president.html"
"602806081","20161126","201611","2016","2016.8932","KOROPP","SOUTH KOREAN","KOR","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","12","2","12","-7.900677","4","Sewol, Kyongsang-bukto, South Korea","KS","KS14","36.2014","128.298","105021","4","Sewol, Kyongsang-bukto, South Korea","KS","KS14","36.2014","128.298","105021","4","Sewol, Kyongsang-bukto, South Korea","KS","KS14","36.2014","128.298","105021","20161126","http://www.fourstateshomepage.com/news/political-news/south-korean-protesters-demand-presidents-resignation"
"602811086","20161126","201611","2016","2016.8932","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","2","1","2","-6.730769","1","Japan","JA","JA","36.0","138.0",,"0","","","",,,,"1","Japan","JA","JA","36.0","138.0",,"20161126","https://article.wn.com/view/2016/11/26/South_Koreans_urge_resignation_of_scandalhit_President/"
"462943180","20150902","201509","2015","2015.663","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","20","4","20","-4.6113195","4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","0","","","",,,,"4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","20150902","http://news.xinhuanet.com/english/2015-09/02/c_134578427.htm"
"462956379","20150902","201509","2015","2015.663","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","35","6","30","-4.8247986","1","Guatemala","GT","GT","15.5","-90.25",,"0","","","",,,,"1","Guatemala","GT","GT","15.5","-90.25",,"20150902","http://www.newkerala.com/news/2015/fullnews-112900.html"
"462965614","20150902","201509","2015","2015.663","IDN","INDONESIAN","IDN","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","1","10","-1.6224189","4","Bersih, Yogyakarta, Indonesia","ID","ID10","-7.90417","110.724","9218927","4","Kuala Lumpur, Kuala Lumpur, Malaysia","MY","MY14","3.16667","101.7","-2403010","4","Kuala Lumpur, Kuala Lumpur, Malaysia","MY","MY14","3.16667","101.7","-2403010","20150902","http://www.malaysiakini.com/news/310751"
"463024884","20150902","201509","2015","2015.663","GTM","GUATEMALAN","GTM","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","9","2","9","-6.001761","4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","20150902","http://malaysiandigest.com/frontpage/29-4-tile/567452-president-is-stripped-of-immunity-in-guatemala.html"
"414274754","20150304","201503","2015","2015.1753","USA","SAN FRANCISCO","USA","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","-1.981132","3","San Francisco, California, United States","US","USCA","37.7749","-122.419","277593","3","San Francisco, California, United States","US","USCA","37.7749","-122.419","277593","3","San Francisco, California, United States","US","USCA","37.7749","-122.419","277593","20150304","http://globalnation.inquirer.net/119285/us-activists-call-for-aquino-ouster-draws-mixed-responses/"
"618599967","20170119","201701","2017","2017.0521","KOR","SEOUL","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","3","1","3","0.20811655","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20170119","http://www.themalaymailonline.com/what-you-think/article/low-income-whose-fault-is-it-lim-sue-goan"
"618600712","20170119","201701","2017","2017.0521","USAMED","REUTERS","USA","","","","","MED","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","5","1","5","0.20811655","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20170119","http://www.themalaymailonline.com/what-you-think/article/low-income-whose-fault-is-it-lim-sue-goan"
"418114886","20150318","201503","2015","2015.2137","BRA","BRAZIL","BRA","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-5.7211924","1","Brazil","BR","BR","-10.0","-55.0",,"1","Brazil","BR","BR","-10.0","-55.0",,"1","Brazil","BR","BR","-10.0","-55.0",,"20150318","http://seekingalpha.com/article/3010106-beware-the-frack-log"
"429841540","20140501","201405","2014","2014.3315","MYS","MALAYSIAN","MYS","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","0.7642563","4","Kuala Lumpur, Kuala Lumpur, Malaysia","MY","MY14","3.16667","101.7","-2403010","4","Kuala Lumpur, Kuala Lumpur, Malaysia","MY","MY14","3.16667","101.7","-2403010","4","Kuala Lumpur, Kuala Lumpur, Malaysia","MY","MY14","3.16667","101.7","-2403010","20150501","http://malaysiandigest.com/frontpage/282-main-tile/551935-why-do-we-celebrate-labour-day-some-little-known-facts-of-this-important-day.html"
"429841544","20140501","201405","2014","2014.3315","MYSLAB","MALAYSIAN","MYS","","","","","LAB","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","0.7642563","4","Kuala Lumpur, Kuala Lumpur, Malaysia","MY","MY14","3.16667","101.7","-2403010","4","Kuala Lumpur, Kuala Lumpur, Malaysia","MY","MY14","3.16667","101.7","-2403010","4","Kuala Lumpur, Kuala Lumpur, Malaysia","MY","MY14","3.16667","101.7","-2403010","20150501","http://malaysiandigest.com/frontpage/282-main-tile/551935-why-do-we-celebrate-labour-day-some-little-known-facts-of-this-important-day.html"
"290282886","20140320","201403","2014","2014.2192","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","2.6086957","3","San Diego, California, United States","US","USCA","32.7153","-117.157","1661377","3","San Diego, California, United States","US","USCA","32.7153","-117.157","1661377","3","San Diego, California, United States","US","USCA","32.7153","-117.157","1661377","20140320","http://www.cbn.com/cbnnews/world/2014/March/Venezuelan-Govt-Cracks-Down-on-Protesters/"
"283843652","20140128","201401","2014","2014.0767","FRA","PARIS","FRA","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","1.6393442","4","Paris, RhôAlpes, France","FR","FRB9","45.6333","5.73333","-1445327","4","Paris, RhôAlpes, France","FR","FRB9","45.6333","5.73333","-1445327","4","Paris, RhôAlpes, France","FR","FRB9","45.6333","5.73333","-1445327","20140128","http://voiceofrussia.com/radio_broadcast/25298789/260950300/"
"283850619","20140128","201401","2014","2014.0767","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","3","1","3","3.6407766","1","Russia","RS","RS","60.0","100.0",,"0","","","",,,,"1","Russia","RS","RS","60.0","100.0",,"20140128","http://www.bosnewslife.com/31871-news-watch-ukraine-president-accepts-resignation-government-amid-protests"
"283856464","20140128","201401","2014","2014.0767","GOV","PRESIDENT","","","","","","GOV","","","UKR","UKRAINE","UKR","","","","","","","",,"1411","141","14","3","-6.5","1","1","1","3.6407766","4","Kyiv, Kyyiv, Misto, Ukraine","UP","UP12","50.4333","30.5167","-1044367","4","Kyiv, Kyyiv, Misto, Ukraine","UP","UP12","50.4333","30.5167","-1044367","4","Kyiv, Kyyiv, Misto, Ukraine","UP","UP12","50.4333","30.5167","-1044367","20140128","http://www.bosnewslife.com/31871-news-watch-ukraine-president-accepts-resignation-government-amid-protests"
"28724661","19990807","199908","1999","1999.5945","SCGSRB","SERBIA","SRB","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","7","1","7","10.096154","1","Serbia","RI","RI","43.75","20.75","0","1","Serbia","RI","RI","43.75","20.75","0","1","Serbia","RI","RI","43.75","20.75","0","20130203",
"492691757","20151209","201512","2015","2015.9288","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","-2.3020258","1","Syria","SY","SY","35.0","38.0",,"1","Syria","SY","SY","35.0","38.0",,"1","Syria","SY","SY","35.0","38.0",,"20151209","http://freerepublic.com/focus/f-news/3370331/posts"
"483912128","20151111","201511","2015","2015.852","GOV","PRESIDENT","","","","","","GOV","","","MDA","MOLDOVA","MDA","","","","","","","",,"1411","141","14","3","-6.5","2","1","2","-2.768166","4","Balti, Balti, Moldova","MD","MD60","47.7617","27.9289","-2276030","4","Balti, Balti, Moldova","MD","MD60","47.7617","27.9289","-2276030","4","Balti, Balti, Moldova","MD","MD60","47.7617","27.9289","-2276030","20151111","Infotag news agency, Chisinau/BBC Monitoring/(c) BBC"
"483912129","20151111","201511","2015","2015.852","GOV","PRESIDENT","","","","","","GOV","","","MDAMED","MOLDOVAN","MDA","","","","","MED","","",,"1411","141","14","3","-6.5","3","1","3","-2.768166","4","Balti, Balti, Moldova","MD","MD60","47.7617","27.9289","-2276030","4","Balti, Balti, Moldova","MD","MD60","47.7617","27.9289","-2276030","4","Balti, Balti, Moldova","MD","MD60","47.7617","27.9289","-2276030","20151111","Infotag news agency, Chisinau/BBC Monitoring/(c) BBC"
"483912150","20151111","201511","2015","2015.852","GOV","PRESIDENT","","","","","","GOV","","","OPP","THE OPPOSITION","","","","","","OPP","","",,"1411","141","14","3","-6.5","3","1","3","-2.768166","4","Balti, Balti, Moldova","MD","MD60","47.7617","27.9289","-2276030","4","Balti, Balti, Moldova","MD","MD60","47.7617","27.9289","-2276030","4","Balti, Balti, Moldova","MD","MD60","47.7617","27.9289","-2276030","20151111","Infotag news agency, Chisinau/BBC Monitoring/(c) BBC"
"484040287","20151111","201511","2015","2015.852","GRCEDU","ITHACA","GRC","","","","","EDU","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-2.6086957","0","","","",,,,"0","","","",,,,"0","","","",,,,"20151111","http://krcgtv.com/news/local/mu-protests-spur-ithaca-college-to-demand-presidents-resignation"
"440509077","20150605","201506","2015","2015.4247","OPP","DEMONSTRATOR","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","-5.651106","4","Tegucigalpa, Francisco MorazáHO, Honduras","HO","HO08","14.1","-87.2167","-1130280","4","Tegucigalpa, Francisco MorazáHO, Honduras","HO","HO08","14.1","-87.2167","-1130280","4","Tegucigalpa, Francisco MorazáHO, Honduras","HO","HO08","14.1","-87.2167","-1130280","20150612","http://www.nytimes.com/2015/06/13/world/americas/corruption-scandals-driving-protests-in-guatemala-and-honduras.html"
"440510003","20150612","201506","2015","2015.4438","GOV","PRESIDENT","","","","","","GOV","","","GTM","GUATEMALA","GTM","","","","","","","",,"1411","141","14","3","-6.5","4","1","4","-5.651106","4","San Carlos, Jutiapa, Guatemala","GT","GT11","14.2608","-89.7169","-1141011","4","San Carlos, Jutiapa, Guatemala","GT","GT11","14.2608","-89.7169","-1141011","3","Washington, District of Columbia, United States","US","USDC","38.8951","-77.0364","531871","20150612","http://www.nytimes.com/2015/06/13/world/americas/corruption-scandals-driving-protests-in-guatemala-and-honduras.html"
"440510089","20150612","201506","2015","2015.4438","HNDGOV","HONDURAS","HND","","","","","GOV","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","1","1","1","-5.651106","4","Tegucigalpa, Francisco MorazáHO, Honduras","HO","HO08","14.1","-87.2167","-1130280","4","San Carlos, Jutiapa, Guatemala","GT","GT11","14.2608","-89.7169","-1141011","4","Tegucigalpa, Francisco MorazáHO, Honduras","HO","HO08","14.1","-87.2167","-1130280","20150612","http://www.nytimes.com/2015/06/13/world/americas/corruption-scandals-driving-protests-in-guatemala-and-honduras.html"
"440512323","20150612","201506","2015","2015.4438","","","","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","3","1","3","-1.5873016","0","","","",,,,"4","Ixchel, Baja Verapaz, Guatemala","GT","GT02","14.9833","-90.55","-1136023","4","Ixchel, Baja Verapaz, Guatemala","GT","GT02","14.9833","-90.55","-1136023","20150612","http://firstpeoples.org/wp/promoting-citizen-participation-through-radio/"
"440513269","20150612","201506","2015","2015.4438","GOV","PRESIDENT","","","","","","GOV","","","GTMGOV","GUATEMALA","GTM","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-1.5873016","4","Ixchel, Baja Verapaz, Guatemala","GT","GT02","14.9833","-90.55","-1136023","4","Ixchel, Baja Verapaz, Guatemala","GT","GT02","14.9833","-90.55","-1136023","4","Ixchel, Baja Verapaz, Guatemala","GT","GT02","14.9833","-90.55","-1136023","20150612","http://firstpeoples.org/wp/promoting-citizen-participation-through-radio/"
"440513352","20150612","201506","2015","2015.4438","GTM","GUATEMALA","GTM","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","5","1","5","-1.5873016","4","Ixchel, Baja Verapaz, Guatemala","GT","GT02","14.9833","-90.55","-1136023","4","Ixchel, Baja Verapaz, Guatemala","GT","GT02","14.9833","-90.55","-1136023","4","Ixchel, Baja Verapaz, Guatemala","GT","GT02","14.9833","-90.55","-1136023","20150612","http://firstpeoples.org/wp/promoting-citizen-participation-through-radio/"
"452418786","20150726","201507","2015","2015.5645","HND","TEGUCIGALPA","HND","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","16","1","8","-7.9545455","4","Tegucigalpa, Francisco MorazáHO, Honduras","HO","HO08","14.1","-87.2167","-1130280","4","Tegucigalpa, Francisco MorazáHO, Honduras","HO","HO08","14.1","-87.2167","-1130280","4","Tegucigalpa, Francisco MorazáHO, Honduras","HO","HO08","14.1","-87.2167","-1130280","20150726","http://www.truth-out.org/news/item/32062-honduras-breaks-the-silence-protests-persist-against-corruption"
"466400019","20150913","201509","2015","2015.6932","ROU","ROMANIAN","","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","875","153","875","-6.3804984","1","Romania","RO","RO","46.0","25.0",,"4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","20150913","http://news.yahoo.com/20-000-hold-anti-govt-protest-moldova-now-115602340--finance.html"
"466400024","20150913","201509","2015","2015.6932","RUS","RUSSIA","RUS","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","175","153","175","-6.3804984","1","Romania","RO","RO","46.0","25.0",,"4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","20150913","http://news.yahoo.com/20-000-hold-anti-govt-protest-moldova-now-115602340--finance.html"
"466400025","20150913","201509","2015","2015.6932","RUS","RUSSIAN","RUS","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","700","153","700","-6.3804984","1","Russia","RS","RS","60.0","100.0",,"4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","20150913","http://news.yahoo.com/20-000-hold-anti-govt-protest-moldova-now-115602340--finance.html"
